SWEEP_RUN_ID,ORIG_RUN_ID,ev_power_scale,gear_scale,mass_scale,bat_dis_scale,actual_0_100,RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,P0,P2,P3,P4,P4_DM,E0,E1,E2,E3,E4,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,tq_EV_max,Pwr_EV_max_kW,n_EV_max,Pwr_EV_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
262,62,1.15,1.03,1.0,1.05,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
263,62,1.15,1.06,1.0,1.0,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
264,62,1.15,1.06,1.0,1.05,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
265,62,1.2,1.0,1.0,1.0,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
266,62,1.2,1.0,1.0,1.05,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
267,62,1.2,1.03,1.0,1.0,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
268,62,1.2,1.03,1.0,1.05,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
269,62,1.2,1.06,1.0,1.0,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
270,62,1.2,1.06,1.0,1.05,4.9,62,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,372.0,180.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
271,63,1.0,1.0,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
272,63,1.0,1.0,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
273,63,1.0,1.03,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
274,63,1.0,1.03,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
275,63,1.0,1.06,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
276,63,1.0,1.06,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,310.0,150.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
277,63,1.05,1.0,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
278,63,1.05,1.0,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
279,63,1.05,1.03,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
280,63,1.05,1.03,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
281,63,1.05,1.06,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
282,63,1.05,1.06,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,325.5,157.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
283,63,1.1,1.0,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
284,63,1.1,1.0,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
285,63,1.1,1.03,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
286,63,1.1,1.03,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
287,63,1.1,1.06,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
288,63,1.1,1.06,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,341.0,165.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
289,63,1.15,1.0,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
290,63,1.15,1.0,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
291,63,1.15,1.03,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
292,63,1.15,1.03,1.0,1.05,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.06,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
293,63,1.15,1.06,1.0,1.0,4.8,63,0.68,2.9184,1.0,0.0,3.66,1658.0,2700.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.12,0.0,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,356.5,172.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
